From	To	Distance	Sign
ERBB3	CSNK1A1	4	1
ERBB3	CTNNB1	4	1
ERBB3	CTNNA1	4	1
ERBB3	RPS6KB1	2	1
ERBB3	NFKB1	3	1
ERBB3	FOXO1	2	1
ERBB3	NFATC3	4	1
ERBB3	EIF3A	4	1
ERBB3	EIF4EBP1	2	1
ERBB3	NFATC2	4	1
ERBB3	PRKG1	4	1
ERBB3	E2F1	4	1
PLCB2	GNAO1	1	1
PLCB2	GNAI1	1	1
PLCB2	GNAT1	1	1
PLCB2	GNAZ	1	1
PLCB2	GNAT2	1	1
PLCB2	GNAI3	1	1
PLCB2	GNAI2	1	1
PLCB2	GNAT3	1	1
ARHGAP10	RHOU	1	1
ARHGAP10	RHOV	1	1
ARHGAP10	RHOG	1	1
ARHGAP10	RAC1	1	1
ARHGAP10	RHOBTB1	1	1
ARHGAP10	RHOBTB2	1	1
ARHGAP10	CDC42	1	1
ARHGAP10	RAC3	1	1
ARHGAP10	RHOF	1	1
ARHGAP10	RHOJ	1	1
ARHGAP10	RHOB	1	1
ARHGAP10	RHOA	1	1
ARHGAP10	RAC2	1	1
ARHGAP10	RHOQ	1	1
ARHGAP10	RHOH	1	1
ARHGAP10	RHOC	1	1
ARHGAP10	RHOT1	1	1
ARHGAP10	RHOT2	1	1
ARHGAP10	RHOD	1	1
SRGAP2	RHOU	1	1
SRGAP2	RHOV	1	1
SRGAP2	RHOG	1	1
SRGAP2	RAC1	1	1
SRGAP2	RHOBTB1	1	1
SRGAP2	RHOBTB2	1	1
SRGAP2	CDC42	1	1
SRGAP2	RAC3	1	1
SRGAP2	RHOF	1	1
SRGAP2	RHOJ	1	1
SRGAP2	RHOB	1	1
SRGAP2	RHOA	1	1
SRGAP2	RAC2	1	1
SRGAP2	RHOQ	1	1
SRGAP2	RHOH	1	1
SRGAP2	RHOC	1	1
SRGAP2	RHOT1	1	1
SRGAP2	RHOT2	1	1
SRGAP2	RHOD	1	1
SOCS5	GDI1	3	-1
SOCS5	PPARGC1A	3	-1
SOCS5	STAT1	3	-1
SOCS5	STAT6	2	-1
SOCS5	STAT5A	2	-1
SOCS5	PIK3CA	3	-1
SOCS5	MTOR	4	-1
SOCS5	CCND3	4	-1
SOCS5	AKT1	4	-1
SOCS5	IL2RG	1	-1
SOCS5	STAT3	3	-1
SOCS5	KAT5	4	-1
SOCS5	KAT2B	3	-1
SOCS5	CREBBP	3	-1
SOCS5	TP73	3	-1
SOCS5	MAP2K3	4	1
SOCS5	RUVBL2	4	-1
SOCS5	DUSP10	3	-1
SOCS5	NCOA3	3	-1
SOCS5	MAP3K7	3	1
SOCS5	JDP2	4	-1
SOCS5	NR0B1	4	-1
SOCS5	STAT5B	2	-1
SOCS5	JAK3	1	-1
SOCS5	MAP2K6	4	1
SOCS5	DUSP16	3	-1
SOCS5	NFATC1	3	-1
SOCS5	RARB	3	-1
SOCS5	AR	3	-1
SOCS5	RARA	3	-1
SOCS5	EP300	3	-1
SOCS5	RARG	3	-1
SOCS5	ELK4	3	-1
SOCS5	DUSP1	3	-1
SOCS5	PIK3R1	3	-1
SOCS5	ETS1	2	-1
SOCS5	ESR1	3	-1
SOCS5	RELA	4	-1
SOCS5	ATF2	3	-1
SOCS5	TCF3	3	-1
SOCS5	CREB1	3	-1
SOCS5	MAPKAPK2	3	-1
SOCS5	MEF2C	3	-1
SOCS5	CEBPB	3	-1
SOCS5	IL4R	1	-1
SOCS5	CCND1	4	-1
SOCS5	ATF6	3	-1
SOCS5	ATF1	4	-1
SOCS5	STAT4	3	-1
SOCS5	DDIT3	3	-1
SOCS5	SLC9A1	3	-1
SOCS5	JAK1	1	-1
SOCS5	HSP90AA1	4	-1
SOCS5	MAPK14	2	-1
SOCS5	NFKB1	4	-1
SOCS5	MAPK11	3	-1
SOCS5	TAB1	3	1
SOCS5	CBL	2	-1
SOCS5	USF1	3	-1
SOCS5	KRT19	3	-1
SOCS5	NR3C1	3	-1
SOCS5	TP53	3	-1
SOCS5	HSPB1	4	-1
SOCS5	RPS6KA4	3	-1
SOCS5	MAPKAPK5	3	-1
SOCS5	CDK11B	4	-1
SOCS5	CDK6	4	-1
SOCS5	MITF	3	-1
SOCS5	RPS6KA5	3	-1
SOCS5	TAB2	3	1
SOCS5	MEF2A	3	-1
SOCS5	JUN	3	-1
SOCS5	IL4	1	-1
SOCS5	KRT8	3	-1
SOCS5	EIF4EBP1	4	-1
SOCS5	RAB5A	4	-1
SOCS5	NFATC2	3	-1
ATG13	MTOR	1	1
ATG13	RB1CC1	1	1
ATG13	MLST8	1	1
ATG13	RPTOR	1	1
ATG13	ULK2	1	1
ATG13	ULK1	1	1
FOXO1	SFN	1	1
FOXO1	YWHAB	1	1
FOXO1	SIRT1	1	1
FOXO1	FOXO3	1	1
FOXO1	FOXO4	1	1
FOXO1	YWHAZ	1	1
FOXO1	YWHAE	1	1
FOXO1	YWHAG	1	1
FOXO1	YWHAQ	1	1
FOXO1	YWHAH	1	1
FOXO1	CTNNB1	1	1
FOXO1	FHL2	1	1
FOXO1	SKP2	1	1
ARHGEF5	LIMK2	3	1
ARHGEF5	LIMK1	3	1
ARHGEF5	MAPK10	4	1
ARHGEF5	MAPK12	4	1
ARHGEF5	MTOR	4	1
ARHGEF5	ASAP1	4	1
ARHGEF5	PLD2	2	1
ARHGEF5	PIP5K1B	3	1
ARHGEF5	PPP1R12A	3	1
ARHGEF5	CIT	2	1
ARHGEF5	MAP2K4	3	1
ARHGEF5	MAPK9	4	1
ARHGEF5	MAPK8	4	1
ARHGEF5	CDKN1B	2	1
ARHGEF5	MAP2K3	3	1
ARHGEF5	DEPTOR	4	1
ARHGEF5	AKT1S1	4	1
ARHGEF5	MKL1	3	1
ARHGEF5	PRR5	4	1
ARHGEF5	PIP5K1A	3	1
ARHGEF5	SH3GL2	3	1
ARHGEF5	RICTOR	4	1
ARHGEF5	MAP2K6	3	1
ARHGEF5	MAPKAP1	4	1
ARHGEF5	MLST8	4	1
ARHGEF5	PIP5K1C	3	1
ARHGEF5	MYL2	3	1
ARHGEF5	CDC42	3	1
ARHGEF5	PTEN	3	1
ARHGEF5	ARF6	4	1
ARHGEF5	RHOA	1	1
ARHGEF5	EZR	3	1
ARHGEF5	MSN	3	1
ARHGEF5	PRKCZ	3	1
ARHGEF5	FAS	4	1
ARHGEF5	RPTOR	4	1
ARHGEF5	SLC9A3	3	1
ARHGEF5	FASLG	4	1
ARHGEF5	DIAPH1	2	1
ARHGEF5	CASP8	4	1
ARHGEF5	RDX	3	1
ARHGEF5	SLC9A1	3	1
ARHGEF5	CFL1	4	1
ARHGEF5	ACTA1	3	1
ARHGEF5	PKN2	2	1
ARHGEF5	PKN1	2	1
ARHGEF5	MAPK14	4	1
ARHGEF5	MAPK11	4	1
ARHGEF5	SNCA	3	1
ARHGEF5	ROCK2	2	1
ARHGEF5	F2RL2	3	1
ARHGEF5	PARD6A	3	1
ARHGEF5	FADD	4	1
ARHGEF5	PLD1	2	1
ARHGEF5	ROCK1	2	1
NUP160	XPO1	1	1
NUP160	RAN	1	1
NUP160	NPM1	1	1
NUP160	KPNB1	1	1
ROCK2	LIMK2	1	1
ROCK2	LIMK1	1	1
ROCK2	MAPK10	2	1
ROCK2	CASP3	4	1
ROCK2	CCND3	4	1
ROCK2	MAP2K7	3	1
ROCK2	PIP5K1B	1	1
ROCK2	PPP1R12A	1	1
ROCK2	BAD	3	1
ROCK2	ARHGEF2	3	1
ROCK2	KAT5	4	1
ROCK2	SORL1	1	1
ROCK2	MAP2K4	1	1
ROCK2	MAPK9	2	1
ROCK2	MAPK8	2	1
ROCK2	RUVBL2	4	1
ROCK2	PPP1R14B	1	1
ROCK2	PPP1R14A	1	1
ROCK2	MKL1	3	1
ROCK2	BCL2L11	3	1
ROCK2	PIP5K1A	1	1
ROCK2	SH3GL2	1	1
ROCK2	JDP2	4	1
ROCK2	FOXO4	3	1
ROCK2	NR0B1	4	1
ROCK2	RELN	3	1
ROCK2	PIP5K1C	1	1
ROCK2	NFATC1	3	1
ROCK2	MYL2	1	1
ROCK2	AR	3	1
ROCK2	RARA	3	1
ROCK2	CDC42	1	1
ROCK2	PTEN	1	1
ROCK2	EP300	4	1
ROCK2	EZR	1	1
ROCK2	ATF2	3	1
ROCK2	MSN	1	1
ROCK2	PRKCZ	1	1
ROCK2	FAS	2	1
ROCK2	JUND	3	1
ROCK2	FOS	3	1
ROCK2	SLC9A3	1	1
ROCK2	CCND1	4	1
ROCK2	FASLG	2	1
ROCK2	CNN3	1	1
ROCK2	CASP8	2	1
ROCK2	RDX	1	1
ROCK2	ELK1	4	1
ROCK2	SLC9A1	1	1
ROCK2	CFL1	2	1
ROCK2	HSP90AA1	4	1
ROCK2	ACTA1	3	1
ROCK2	MAP3K11	3	1
ROCK2	DPYSL2	1	1
ROCK2	NR3C1	3	1
ROCK2	TP53	3	1
ROCK2	CDK11B	4	1
ROCK2	CDK6	4	1
ROCK2	DAB1	3	1
ROCK2	JUN	3	1
ROCK2	F2RL2	1	1
ROCK2	PARD6A	1	1
ROCK2	LRP8	3	1
ROCK2	FADD	2	1
ROCK2	FYN	3	1
ATP9A	GNG12	2	1
ATP9A	GNA15	2	1
ATP9A	GNGT2	2	1
ATP9A	GNB5	2	1
ATP9A	GNG8	2	1
ATP9A	GNG2	2	1
ATP9A	GNG10	2	1
ATP9A	GNG4	2	1
ATP9A	GNAQ	2	1
ATP9A	GNAI1	2	1
ATP9A	GNG5	2	1
ATP9A	GNG3	2	1
ATP9A	GNGT1	2	1
ATP9A	GNG7	2	1
ATP9A	GNA14	2	1
ATP9A	GNB4	2	1
ATP9A	GNA11	2	1
ATP9A	GNB1	2	1
ATP9A	GNB2	2	1
ATP9A	GNG11	2	1
ATP9A	GNB3	2	1
ATP9A	GNAI3	2	1
ATP9A	GNAI2	2	1
ATP9A	GNG13	2	1
CBFA2T3	ERBB4	1	1
SDC3	LIMK1	3	1
SDC3	PARP1	3	1
SDC3	CASP3	2	1
SDC3	CASP6	3	1
SDC3	CFL2	4	1
SDC3	GAS2	3	1
SDC3	SPRY2	1	1
SDC3	FRS2	1	1
SDC3	ARHGDIB	3	1
SDC3	SOS1	1	1
SDC3	TOP1	3	1
SDC3	SLK	3	1
SDC3	SHC1	1	1
SDC3	GRB2	1	1
SDC3	LMNA	4	1
SDC3	LMNB2	4	1
SDC3	PTK2	3	1
SDC3	PRKCD	1	1
SDC3	GSN	3	1
SDC3	RFC1	3	1
SDC3	NUMA1	3	1
SDC3	ACTA1	3	1
SDC3	CBL	1	1
SDC3	SDC2	1	1
SDC3	VIM	3	1
SDC3	MMP2	1	1
SDC3	LMNB1	4	1
SDC3	APP	4	1
SDC3	KRT18	4	1
SDC3	TFAP2A	4	1
SDC3	DFFA	3	1
SDC3	SREBF1	3	1
SDC3	MAP3K1	3	1
SDC3	NFATC2	3	1
SDC3	SATB1	4	1
SDC3	DFFB	3	1
SDC3	SPTAN1	3	1
STX4	AQP3	1	1
STX4	VAMP7	1	1
STX4	VAMP2	1	1
STX4	VAMP8	1	1
NFIA	POLR2K	1	1
NFIA	POLR3A	1	1
NFIA	POLR3G	1	1
NFIA	POLR1C	1	1
NFIA	POLR3K	1	1
NFIA	POLR1D	1	1
NFIA	LZTS1	1	1
NFIA	POLR3H	1	1
NFIA	POLR2H	1	1
NFIA	POLR3GL	1	1
NFIA	POLR3C	1	1
NFIA	POLR3F	1	1
NFIA	POLR2L	1	1
NFIA	POLR2F	1	1
NFIA	POLR2E	1	1
NFIA	POLR3D	1	1
NFIA	POLR3E	1	1
NFIA	POLR3B	1	1
MAP3K12	MAPK12	4	-1
MAP3K12	GDI1	2	1
MAP3K12	PPARGC1A	2	1
MAP3K12	STAT1	2	1
MAP3K12	CCND3	3	1
MAP3K12	MYL12B	1	1
MAP3K12	STAT3	2	1
MAP3K12	KAT5	3	1
MAP3K12	KAT2B	2	1
MAP3K12	CREBBP	2	1
MAP3K12	TP73	2	1
MAP3K12	MAPK13	4	-1
MAP3K12	MAPK8	4	-1
MAP3K12	MAP2K3	3	-1
MAP3K12	RUVBL2	3	1
MAP3K12	DUSP10	2	1
MAP3K12	NCOA3	2	1
MAP3K12	MAP3K7	2	-1
MAP3K12	JDP2	3	1
MAP3K12	NR0B1	3	1
MAP3K12	MAP2K6	3	-1
MAP3K12	DUSP16	2	1
MAP3K12	NFATC1	2	1
MAP3K12	RARB	2	1
MAP3K12	AR	2	1
MAP3K12	RARA	2	1
MAP3K12	EP300	2	1
MAP3K12	RARG	2	1
MAP3K12	ELK4	2	1
MAP3K12	DUSP1	2	1
MAP3K12	ESR1	2	1
MAP3K12	RELA	3	1
MAP3K12	ATF2	2	1
MAP3K12	TCF3	2	1
MAP3K12	CREB1	3	1
MAP3K12	MAPKAPK2	2	1
MAP3K12	MEF2C	2	1
MAP3K12	CEBPB	2	1
MAP3K12	CCND1	3	1
MAP3K12	ATF6	2	1
MAP3K12	ATF1	3	1
MAP3K12	STAT4	2	1
MAP3K12	DDIT3	2	1
MAP3K12	SLC9A1	2	1
MAP3K12	HSP90AA1	3	1
MAP3K12	MAPK14	1	1
MAP3K12	NFKB1	3	1
MAP3K12	MAPK11	1	1
MAP3K12	TAB1	2	-1
MAP3K12	USF1	2	1
MAP3K12	KRT19	2	1
MAP3K12	NR3C1	2	1
MAP3K12	TP53	2	1
MAP3K12	HSPB1	3	1
MAP3K12	RPS6KA4	2	1
MAP3K12	MAPKAPK5	2	1
MAP3K12	CDK11B	3	1
MAP3K12	CDK6	3	1
MAP3K12	MITF	2	1
MAP3K12	RPS6KA5	2	1
MAP3K12	TAB2	2	-1
MAP3K12	MEF2A	2	1
MAP3K12	JUN	2	1
MAP3K12	KRT8	2	1
MAP3K12	EIF4EBP1	3	1
MAP3K12	RAB5A	3	1
MAP3K12	NFATC2	2	1
MAP4K2	MAPK10	3	1
MAP4K2	MAPK12	3	1
MAP4K2	GDI1	4	1
MAP4K2	PPARGC1A	4	1
MAP4K2	STAT1	4	1
MAP4K2	MAP2K7	2	1
MAP4K2	SFN	4	1
MAP4K2	YWHAB	4	1
MAP4K2	STAT3	4	1
MAP4K2	BAD	4	1
MAP4K2	ARHGEF2	4	1
MAP4K2	TSC1	4	1
MAP4K2	KAT2B	4	1
MAP4K2	CREBBP	4	1
MAP4K2	TP73	4	1
MAP4K2	MAPK13	3	1
MAP4K2	MAP2K4	2	1
MAP4K2	MAPK9	3	1
MAP4K2	MAPK8	2	1
MAP4K2	MAP2K3	2	1
MAP4K2	NCOR2	4	1
MAP4K2	DUSP10	4	1
MAP4K2	NCOA3	4	1
MAP4K2	BCL2L11	4	1
MAP4K2	MAP3K7	4	-1
MAP4K2	FRS2	4	1
MAP4K2	SMAD3	4	1
MAP4K2	FOXO4	4	1
MAP4K2	RPS6KA3	4	1
MAP4K2	MAP2K6	2	1
MAP4K2	YWHAZ	4	1
MAP4K2	RELN	4	1
MAP4K2	RUSC1	3	1
MAP4K2	DUSP16	4	1
MAP4K2	NFATC1	4	1
MAP4K2	RARB	4	1
MAP4K2	MAPT	4	1
MAP4K2	BCL2	4	1
MAP4K2	AR	4	1
MAP4K2	RARA	4	1
MAP4K2	BCL2L1	4	1
MAP4K2	SOS1	4	1
MAP4K2	FOXM1	3	1
MAP4K2	EP300	4	1
MAP4K2	YWHAE	4	1
MAP4K2	SHC1	4	1
MAP4K2	GRB2	4	1
MAP4K2	RARG	4	1
MAP4K2	RXRB	4	1
MAP4K2	ELK4	4	1
MAP4K2	MAPK1	3	1
MAP4K2	YWHAG	4	1
MAP4K2	DUSP1	4	1
MAP4K2	HGF	4	1
MAP4K2	YWHAQ	4	1
MAP4K2	MAPK3	3	1
MAP4K2	ETS1	4	1
MAP4K2	MAP2K1	2	1
MAP4K2	PRH1	1	1
MAP4K2	BRAF	4	1
MAP4K2	ESR1	4	1
MAP4K2	RELA	4	1
MAP4K2	ATF2	4	1
MAP4K2	TCF3	4	1
MAP4K2	CREB1	4	1
MAP4K2	TSC2	4	1
MAP4K2	PTK2	4	1
MAP4K2	STMN1	4	1
MAP4K2	PXN	4	1
MAP4K2	YWHAH	4	1
MAP4K2	NFKBIA	4	1
MAP4K2	MAPKAPK2	4	1
MAP4K2	EGFR	4	1
MAP4K2	MEF2C	4	1
MAP4K2	CEBPB	4	1
MAP4K2	CAPN2	4	1
MAP4K2	JUND	4	1
MAP4K2	FOS	3	1
MAP4K2	EGF	4	1
MAP4K2	NRIP1	4	1
MAP4K2	RXRG	4	1
MAP4K2	CSNK1A1	2	1
MAP4K2	CCND1	4	1
MAP4K2	CDK2	4	1
MAP4K2	RPS6KA1	4	1
MAP4K2	ATF6	4	1
MAP4K2	STAT4	4	1
MAP4K2	CASP8	4	-1
MAP4K2	ELK1	4	1
MAP4K2	DDIT3	4	1
MAP4K2	SLC9A1	4	1
MAP4K2	MAP3K11	4	1
MAP4K2	RXRA	4	1
MAP4K2	MAPK14	3	1
MAP4K2	NFKB1	4	1
MAP4K2	SMAD1	4	1
MAP4K2	SMAD2	4	1
MAP4K2	MAPK11	3	1
MAP4K2	TAB1	4	-1
MAP4K2	USF1	4	1
MAP4K2	SDC2	4	1
MAP4K2	KRT19	4	1
MAP4K2	MET	4	1
MAP4K2	PLA2G1B	4	1
MAP4K2	RAF1	4	1
MAP4K2	NR3C1	4	1
MAP4K2	TP53	4	1
MAP4K2	RPS6KA4	4	1
MAP4K2	MAPKAPK5	4	1
MAP4K2	KSR1	4	1
MAP4K2	MITF	4	1
MAP4K2	NFATC3	2	1
MAP4K2	RPS6KA5	4	1
MAP4K2	DAB1	4	1
MAP4K2	TAB2	4	-1
MAP4K2	MEF2A	4	1
MAP4K2	JUN	3	1
MAP4K2	KRT8	4	1
MAP4K2	LRP8	4	1
MAP4K2	EEF2K	4	1
MAP4K2	MAP3K1	1	1
MAP4K2	MAP2K2	4	1
MAP4K2	NFATC2	3	1
MAP4K2	GAB1	4	1
MAP4K2	RUNX2	4	1
MAP4K2	FYN	4	1
GRIN2A	RELN	1	1
GRIN2A	DAB1	1	1
GRIN2A	LRP8	1	1
GRIN2A	GRIN2B	1	1
GRIN2A	FYN	1	1
CHD3	MBD2	1	1
CHD3	HDAC2	1	1
CHD3	GATAD2B	1	1
CHD3	GATAD2A	1	1
CHD3	MTA2	1	1
CHD3	MBD3	1	1
CHD3	RBBP4	1	1
CHD3	MBD3L2	1	1
CHD3	CHD4	1	1
CHD3	RBBP7	1	1
CHD3	HDAC1	1	1
AKAP13	LIMK2	3	1
AKAP13	LIMK1	3	1
AKAP13	MAPK10	4	1
AKAP13	MAPK12	4	1
AKAP13	MTOR	4	1
AKAP13	ASAP1	4	1
AKAP13	PLD2	2	1
AKAP13	PIP5K1B	3	1
AKAP13	PPP1R12A	3	1
AKAP13	CIT	2	1
AKAP13	BAD	3	1
AKAP13	MAP2K4	3	1
AKAP13	MAPK9	4	1
AKAP13	MAPK8	2	1
AKAP13	RHOU	1	1
AKAP13	CDKN1B	2	1
AKAP13	RHOV	1	1
AKAP13	MAP2K3	3	1
AKAP13	DEPTOR	4	1
AKAP13	AKT1S1	4	1
AKAP13	MKL1	3	1
AKAP13	BCL2L11	3	1
AKAP13	PRR5	4	1
AKAP13	PIP5K1A	3	1
AKAP13	SH3GL2	3	1
AKAP13	RHOG	1	1
AKAP13	RICTOR	4	1
AKAP13	MAP2K6	3	1
AKAP13	RAC1	1	1
AKAP13	RHOBTB1	1	1
AKAP13	MAPKAP1	4	1
AKAP13	MLST8	4	1
AKAP13	RHOBTB2	1	1
AKAP13	PIP5K1C	3	1
AKAP13	MYL2	3	1
AKAP13	CDC42	1	1
AKAP13	RAC3	1	1
AKAP13	PTEN	3	1
AKAP13	RHOF	1	1
AKAP13	RHOJ	1	1
AKAP13	ARF6	4	1
AKAP13	RHOB	1	1
AKAP13	RHOA	1	1
AKAP13	RAC2	1	1
AKAP13	EZR	3	1
AKAP13	MSN	3	1
AKAP13	PRKCZ	3	1
AKAP13	FAS	4	1
AKAP13	RHOQ	1	1
AKAP13	RPTOR	4	1
AKAP13	SLC9A3	3	1
AKAP13	FASLG	4	1
AKAP13	DIAPH1	2	1
AKAP13	CASP8	4	1
AKAP13	RDX	3	1
AKAP13	SLC9A1	3	1
AKAP13	CFL1	4	1
AKAP13	ACTA1	3	1
AKAP13	PKN2	2	1
AKAP13	PKN1	2	1
AKAP13	MAPK14	4	1
AKAP13	MAPK11	4	1
AKAP13	RHOH	1	1
AKAP13	RHOC	1	1
AKAP13	RHOT1	1	1
AKAP13	RHOT2	1	1
AKAP13	SNCA	3	1
AKAP13	ROCK2	2	1
AKAP13	RHOD	1	1
AKAP13	F2RL2	3	1
AKAP13	PARD6A	3	1
AKAP13	FADD	4	1
AKAP13	PLD1	2	1
AKAP13	ROCK1	2	1
CDC20	BUB3	1	1
CDC20	BUB1B	1	1
CDC20	MAD2L1	1	1
SIN3B	SUFU	1	1
SIN3B	CREBBP	1	1
SIN3B	HDAC2	1	0
SIN3B	SIN3A	1	0
SIN3B	TGS1	1	1
SIN3B	NCOA3	1	1
SIN3B	SMARCD3	1	1
SIN3B	CARM1	1	1
SIN3B	TBL1XR1	1	1
SIN3B	GLI3	2	1
SIN3B	PPARA	1	1
SIN3B	RBBP4	1	0
SIN3B	SKIL	1	1
SIN3B	TBL1X	1	1
SIN3B	CHD9	1	1
SIN3B	NCOA6	1	1
SIN3B	FABP1	1	1
SIN3B	RBBP7	1	0
SIN3B	RXRA	1	1
SIN3B	SMAD2	1	1
SIN3B	NCOA1	1	1
SIN3B	NCOA2	1	1
SIN3B	MED1	1	1
SIN3B	GLI1	2	-1
SIN3B	NCOR1	1	1
SIN3B	SAP30	1	0
SIN3B	SAP18	1	0
SIN3B	HDAC1	1	0
SIN3B	SMAD4	1	1
LRP5	WNT5A	1	1
LRP5	FZD4	1	1
LRP5	FZD1	1	1
LRP5	AXIN1	1	1
LRP5	DKK1	1	1
LRP5	CTNND1	1	1
LRP5	CTNNB1	1	1
LRP5	CTNNA1	1	1
LRP5	CDH2	1	1
LRP5	WNT1	1	1
LRP5	ROR2	1	1
BNIP3	RHEB	1	1
VPS4B	HGS	1	-1
CSTF3	CPSF3	1	1
CSTF3	CPSF1	1	1
CSTF3	PAPOLA	1	1
CSTF3	PABPN1	1	1
CSTF3	NCBP2	1	1
CSTF3	NCBP1	1	1
CSTF3	CPSF2	1	1
PTP4A3	CASR	2	-1
PTP4A3	LIMK1	4	-1
PTP4A3	MAPK10	4	-1
PTP4A3	PIK3CA	3	0
PTP4A3	PIK3CB	3	-1
PTP4A3	MTOR	4	-1
PTP4A3	PARP1	4	-1
PTP4A3	CASP3	3	-1
PTP4A3	CASP6	4	-1
PTP4A3	ARRB2	3	1
PTP4A3	BID	3	-1
PTP4A3	DAPP1	4	-1
PTP4A3	MAP2K7	3	-1
PTP4A3	MYH2	3	-1
PTP4A3	IKBKB	3	1
PTP4A3	GAB2	3	-1
PTP4A3	AKT1	3	-1
PTP4A3	IL2RG	3	-1
PTP4A3	SFN	2	1
PTP4A3	YWHAB	2	1
PTP4A3	BCAR1	1	0
PTP4A3	CDH5	2	1
PTP4A3	STAT3	2	1
PTP4A3	BAD	2	0
PTP4A3	ARHGEF2	4	-1
PTP4A3	TSC1	2	1
PTP4A3	PDPK1	4	-1
PTP4A3	MAP2K4	3	-1
PTP4A3	MAPK9	4	-1
PTP4A3	MAPK8	3	-1
PTP4A3	CRK	3	0
PTP4A3	CDKN1B	4	-1
PTP4A3	NCOR2	2	1
PTP4A3	TLN1	2	1
PTP4A3	BCL2L11	4	-1
PTP4A3	FOXO3	4	-1
PTP4A3	GAS2	4	-1
PTP4A3	NCK2	3	-1
PTP4A3	FRS2	2	1
PTP4A3	PIP5K1A	3	-1
PTP4A3	SMAD3	2	1
PTP4A3	FOXO4	4	-1
PTP4A3	RPS6KA3	2	1
PTP4A3	SGMS1	4	-1
PTP4A3	JAK3	3	-1
PTP4A3	ARHGDIB	4	-1
PTP4A3	RAC1	1	0
PTP4A3	YWHAZ	2	1
PTP4A3	RELN	4	-1
PTP4A3	DOK2	3	-1
PTP4A3	TBC1D4	4	-1
PTP4A3	NFATC1	4	-1
PTP4A3	RARB	2	1
PTP4A3	MYL2	3	1
PTP4A3	AR	4	-1
PTP4A3	RARA	2	1
PTP4A3	CDC42	4	-1
PTP4A3	IL2	3	-1
PTP4A3	BAX	4	-1
PTP4A3	BCL2L1	2	1
PTP4A3	SOS1	2	0
PTP4A3	TOP1	4	-1
PTP4A3	ARF6	4	-1
PTP4A3	YWHAE	2	1
PTP4A3	SRC	3	1
PTP4A3	CDH1	4	-1
PTP4A3	SLK	4	-1
PTP4A3	SHC1	2	0
PTP4A3	NOS3	4	-1
PTP4A3	GRB2	2	1
PTP4A3	ITGA4	2	1
PTP4A3	RARG	2	1
PTP4A3	RXRB	2	1
PTP4A3	RHOA	1	1
PTP4A3	MAPK1	1	1
PTP4A3	YWHAG	2	1
PTP4A3	FN1	2	1
PTP4A3	PIK3R1	3	0
PTP4A3	HGF	2	1
PTP4A3	YWHAQ	2	1
PTP4A3	MAPK3	1	1
PTP4A3	IL2RB	3	-1
PTP4A3	ETS1	2	1
PTP4A3	JUP	4	-1
PTP4A3	MAP2K1	2	0
PTP4A3	BRAF	2	1
PTP4A3	VEGFA	2	1
PTP4A3	RELA	2	1
PTP4A3	EZR	2	1
PTP4A3	ATF2	2	0
PTP4A3	ITGA3	2	1
PTP4A3	ITGB7	3	-1
PTP4A3	MST1	4	-1
PTP4A3	NCK1	3	-1
PTP4A3	CREB1	2	1
PTP4A3	TSC2	2	1
PTP4A3	GSK3B	4	-1
PTP4A3	PTK2	2	1
PTP4A3	PRKCZ	4	-1
PTP4A3	PRKCD	4	-1
PTP4A3	PXN	2	0
PTP4A3	YWHAH	2	1
PTP4A3	MST1R	4	-1
PTP4A3	NFKBIA	2	1
PTP4A3	EGFR	2	1
PTP4A3	BTK	4	-1
PTP4A3	PTPN11	3	-1
PTP4A3	CEBPB	2	1
PTP4A3	CAPN2	2	1
PTP4A3	JUND	4	-1
PTP4A3	SMPD1	4	-1
PTP4A3	FOS	2	1
PTP4A3	EGF	2	1
PTP4A3	NRIP1	2	1
PTP4A3	RXRG	2	1
PTP4A3	IL2RA	3	-1
PTP4A3	PTPN1	2	1
PTP4A3	CTNND1	4	-1
PTP4A3	GSN	4	-1
PTP4A3	RPS6KA1	2	1
PTP4A3	CASP8	2	-1
PTP4A3	CTNNB1	4	-1
PTP4A3	CTNNA1	4	-1
PTP4A3	RFC1	4	-1
PTP4A3	NUMA1	4	-1
PTP4A3	VCAM1	2	1
PTP4A3	ELK1	2	1
PTP4A3	RPS6KB1	4	-1
PTP4A3	JAK1	3	-1
PTP4A3	ITGA6	2	1
PTP4A3	THBS1	2	1
PTP4A3	ACTA1	4	-1
PTP4A3	UGCG	4	-1
PTP4A3	MAP3K11	4	-1
PTP4A3	RXRA	2	1
PTP4A3	NFKB1	2	1
PTP4A3	SMAD1	2	1
PTP4A3	SMAD2	2	1
PTP4A3	SDC2	2	1
PTP4A3	VIM	4	-1
PTP4A3	ITGA5	3	1
PTP4A3	MET	2	1
PTP4A3	RHOC	1	1
PTP4A3	RAF1	2	1
PTP4A3	NR3C1	2	0
PTP4A3	TP53	4	-1
PTP4A3	KSR1	2	1
PTP4A3	TBXA2R	3	1
PTP4A3	FOXO1	4	-1
PTP4A3	ROCK2	3	-1
PTP4A3	RPS6KA5	2	1
PTP4A3	DAB1	4	-1
PTP4A3	JUN	2	1
PTP4A3	APP	3	-1
PTP4A3	ITGB1	1	1
PTP4A3	DFFA	4	-1
PTP4A3	LRP8	4	-1
PTP4A3	GIT2	3	-1
PTP4A3	ARHGEF7	3	-1
PTP4A3	WASL	3	1
